event_ID,site,video_date,Visit_Date,Visit_Date,time,number_individuals,individual,individual_ID,trial_day,event_number,activation_number,sound_stimuli,period,proportion_vis,
RDT5_07Feb_0_3,RDT5,2021-02-07,07Feb,07-02-24,00:55,3,1875,,4,65,11,Novel,before,0,
RDT5_07Feb_1_1,RDT5,2021-02-07,07Feb,07-02-24,01:31,1,1876,,4,66,13,Human,before,0,
RDT5_07Feb_7_1,RDT5,2021-02-07,07Feb,07-02-24,07:24,3,1877,,4,67,13,Dog,before,0,
RDT5_07Feb_7_1,RDT5,2021-02-07,07Feb,07-02-24,07:24,3,1878,,4,67,13,Dog,before,0,
RDT5_07Feb_7_1,RDT5,2021-02-07,07Feb,07-02-24,07:24,3,1879,,4,67,13,Dog,before,0,
RDT5_07Feb_7_2,RDT5,2021-02-07,07Feb,07-02-24,07:30,3,1880,,4,68,20,Silent,before,0,
RDT5_07Feb_7_2,RDT5,2021-02-07,07Feb,07-02-24,07:30,3,1881,,4,68,20,Silent,before,0,
RDT5_07Feb_7_2,RDT5,2021-02-07,07Feb,07-02-24,07:30,3,1882,,4,68,20,Silent,before,0,
RDT5_07Feb_7_3,RDT5,2021-02-07,07Feb,07-02-24,07:36,3,1883,,4,69,7,Roedeer,before,0,
RDT5_07Feb_7_3,RDT5,2021-02-07,07Feb,07-02-24,07:36,3,1884,,4,69,7,Roedeer,before,0,
RDT5_07Feb_7_3,RDT5,2021-02-07,07Feb,07-02-24,07:36,3,1885,,4,69,7,Roedeer,before,0,
RDT5_07Feb_8_1,RDT5,2021-02-07,07Feb,07-02-24,08:38,2,1886,,4,70,7,Bird,before,0,
RDT5_07Feb_8_1,RDT5,2021-02-07,07Feb,07-02-24,08:38,2,1887,,4,70,7,Bird,before,NA,
RDT5_07Feb_8_2,RDT5,2021-02-07,07Feb,07-02-24,08:57,1,1888,,4,71,21,Silent,before,0,
RDT5_07Feb_9_1,RDT5,2021-02-07,07Feb,07-02-24,09:05,1,1889,,4,72,8,Roedeer,before,0.45,
RDT5_07Feb_14_1,RDT5,2021-02-07,07Feb,07-02-24,14:23,1,1890,L31,4,73,9,Roedeer,before,0,
RDT5_07Feb_15_1,RDT5,2021-02-07,07Feb,07-02-24,15:14,2,1891,,4,74,12,Novel,before,0,
RDT5_07Feb_15_1,RDT5,2021-02-07,07Feb,07-02-24,15:14,2,1892,,4,74,12,Novel,before,0,
RDT5_07Feb_15_2,RDT5,2021-02-07,07Feb,07-02-24,15:44,1,1893,L31,4,75,22,Silent,before,0,
RDT5_07Feb_15_3,RDT5,2021-02-07,07Feb,07-02-24,15:57,1,1894,L31,4,76,10,Roedeer,before,0,
RDT5_07Feb_16_1,RDT5,2021-02-07,07Feb,07-02-24,16:44,3,1895,L31,4,77,14,Human,before,0,
RDT5_07Feb_16_1,RDT5,2021-02-07,07Feb,07-02-24,16:44,3,1896,,4,77,14,Human,before,0,
RDT5_07Feb_16_1,RDT5,2021-02-07,07Feb,07-02-24,16:44,3,1897,,4,77,14,Human,before,0,
RDT5_07Feb_17_1,RDT5,2021-02-07,07Feb,07-02-24,17:13,1,1898,,4,78,14,Dog,before,0,
RDT5_07Feb_18_1,RDT5,2021-02-07,07Feb,07-02-24,18:07,1,1899,,4,79,8,Bird,before,0,
RDT5_07Feb_18_2,RDT5,2021-02-07,07Feb,07-02-24,18:14,1,1900,,4,80,23,Silent,before,0,
RDT5_07Feb_19_1,RDT5,2021-02-07,07Feb,07-02-24,19:18,1,1901,,4,81,11,Roedeer,before,0,
RDT5_07Feb_20_1,RDT5,2021-02-07,07Feb,07-02-24,20:13,1,1902,,4,82,13,Novel,before,0,
RDT5_07Feb_20_2,RDT5,2021-02-07,07Feb,07-02-24,20:33,1,1903,,4,83,24,Silent,before,0,
RDT5_07Feb_20_3,RDT5,2021-02-07,07Feb,07-02-24,20:40,1,1904,,4,84,15,Human,before,0,
RDT5_07Feb_22_1,RDT5,2021-02-07,07Feb,07-02-24,22:43,1,1905,,4,85,15,Dog,before,0.15,
RDT5_08Feb_0_1,RDT5,2021-02-08,08Feb,08-02-24,00:50,1,1906,,5,86,12,Roedeer,before,0,
RDT5_08Feb_3_1,RDT5,2021-02-08,08Feb,08-02-24,03:16,1,1907,,5,87,9,Bird,before,0,
RDT5_08Feb_4_1,RDT5,2021-02-08,08Feb,08-02-24,04:00,1,1908,,5,88,13,Roedeer,before,0,
RDT5_08Feb_18_1,RDT5,2021-02-08,08Feb,08-02-24,18:40,3,1909,,5,89,10,Bird,before,0,
RDT5_08Feb_18_1,RDT5,2021-02-08,08Feb,08-02-24,18:40,3,1910,,5,89,10,Bird,before,0,
RDT5_08Feb_18_1,RDT5,2021-02-08,08Feb,08-02-24,18:40,3,1911,,5,89,10,Bird,before,0,
RDT5_08Feb_18_2,RDT5,2021-02-08,08Feb,08-02-24,18:54,2,1912,,5,90,25,Silent,before,0,
RDT5_08Feb_18_2,RDT5,2021-02-08,08Feb,08-02-24,18:54,2,1913,,5,90,25,Silent,before,0,
RDT5_08Feb_23_1,RDT5,2021-02-08,08Feb,08-02-24,23:31,1,1914,,5,91,11,Bird,before,0,
RDT5_09Feb_0_1,RDT5,2021-02-09,09Feb,09-02-24,00:41,3,1915,,6,92,14,Roedeer,before,0,
RDT5_09Feb_0_1,RDT5,2021-02-09,09Feb,09-02-24,00:41,3,1916,,6,92,14,Roedeer,before,0.285714286,
RDT5_09Feb_0_1,RDT5,2021-02-09,09Feb,09-02-24,00:41,3,1917,,6,92,14,Roedeer,before,0.65,
RDT5_09Feb_0_2,RDT5,2021-02-09,09Feb,09-02-24,00:53,1,1918,,6,93,26,Silent,before,0,
RDT5_09Feb_1_1,RDT5,2021-02-09,09Feb,09-02-24,01:06,1,1919,,6,94,16,Human,before,0,
RDT5_09Feb_4_1,RDT5,2021-02-09,09Feb,09-02-24,04:48,1,1920,,6,95,15,Roedeer,before,0,
RDT5_09Feb_7_1,RDT5,2021-02-09,09Feb,09-02-24,07:47,3,1921,,6,96,16,Dog,before,0,
RDT5_09Feb_7_1,RDT5,2021-02-09,09Feb,09-02-24,07:47,3,1922,,6,96,16,Dog,before,0,
RDT5_09Feb_7_1,RDT5,2021-02-09,09Feb,09-02-24,07:47,3,1923,,6,96,16,Dog,before,0,
RDT5_09Feb_7_2,RDT5,2021-02-09,09Feb,09-02-24,07:59,2,1924,,6,97,27,Silent,before,0,
RDT5_09Feb_7_2,RDT5,2021-02-09,09Feb,09-02-24,07:59,2,1925,,6,97,27,Silent,before,0,
RDT5_09Feb_8_1,RDT5,2021-02-09,09Feb,09-02-24,08:26,2,1926,,6,98,12,Bird,before,0,
RDT5_09Feb_8_1,RDT5,2021-02-09,09Feb,09-02-24,08:26,2,1927,,6,98,12,Bird,before,0,
RDT5_09Feb_8_2,RDT5,2021-02-09,09Feb,09-02-24,08:32,2,1928,,6,99,28,Silent,before,0,
RDT5_09Feb_8_2,RDT5,2021-02-09,09Feb,09-02-24,08:32,2,1929,,6,99,28,Silent,before,0,
RDT5_09Feb_9_1,RDT5,2021-02-09,09Feb,09-02-24,09:13,2,1930,,6,100,16,Roedeer,before,0,
RDT5_09Feb_9_1,RDT5,2021-02-09,09Feb,09-02-24,09:13,2,1931,,6,100,16,Roedeer,before,0,
RDT5_09Feb_9_2,RDT5,2021-02-09,09Feb,09-02-24,09:20,2,1932,,6,101,29,Silent,before,0,
RDT5_09Feb_9_2,RDT5,2021-02-09,09Feb,09-02-24,09:20,2,1933,,6,101,29,Silent,before,0,
RDT5_09Feb_15_1,RDT5,2021-02-09,09Feb,09-02-24,15:54,3,1934,,6,102,14,Novel,before,0,
RDT5_09Feb_15_1,RDT5,2021-02-09,09Feb,09-02-24,15:54,3,1935,,6,102,14,Novel,before,0,
RDT5_09Feb_15_1,RDT5,2021-02-09,09Feb,09-02-24,15:54,3,1936,,6,102,14,Novel,before,0,
RDT5_09Feb_16_1,RDT5,2021-02-09,09Feb,09-02-24,16:48,6,1937,,6,103,30,Silent,before,0,
RDT5_09Feb_16_1,RDT5,2021-02-09,09Feb,09-02-24,16:48,6,1938,,6,103,30,Silent,before,0,
RDT5_09Feb_16_1,RDT5,2021-02-09,09Feb,09-02-24,16:48,6,1939,,6,103,30,Silent,before,0.05,
RDT5_09Feb_16_1,RDT5,2021-02-09,09Feb,09-02-24,16:48,6,1940,,6,103,30,Silent,before,0,
RDT5_09Feb_16_1,RDT5,2021-02-09,09Feb,09-02-24,16:48,6,1941,,6,103,30,Silent,before,0,
RDT5_09Feb_16_1,RDT5,2021-02-09,09Feb,09-02-24,16:48,6,1942,,6,103,30,Silent,before,NA,
RDT5_09Feb_16_2,RDT5,2021-02-09,09Feb,09-02-24,16:54,4,1943,,6,104,15,Novel,before,0,
RDT5_09Feb_16_2,RDT5,2021-02-09,09Feb,09-02-24,16:54,4,1944,,6,104,15,Novel,before,0,
RDT5_09Feb_16_2,RDT5,2021-02-09,09Feb,09-02-24,16:54,4,1945,,6,104,15,Novel,before,0,
RDT5_09Feb_16_2,RDT5,2021-02-09,09Feb,09-02-24,16:54,4,1946,,6,104,15,Novel,before,0,
RDT5_09Feb_17_1,RDT5,2021-02-09,09Feb,09-02-24,17:01,3,1947,,6,105,17,Dog,before,0,
RDT5_09Feb_17_1,RDT5,2021-02-09,09Feb,09-02-24,17:01,3,1948,,6,105,17,Dog,before,0,
RDT5_09Feb_17_1,RDT5,2021-02-09,09Feb,09-02-24,17:01,3,1949,,6,105,17,Dog,before,0,
RDT5_09Feb_17_2,RDT5,2021-02-09,09Feb,09-02-24,17:12,2,1950,,6,106,31,Silent,before,0,
RDT5_09Feb_17_2,RDT5,2021-02-09,09Feb,09-02-24,17:12,2,1951,,6,106,31,Silent,before,0,
RDT5_09Feb_17_3,RDT5,2021-02-09,09Feb,09-02-24,17:20,1,1952,,6,107,17,Human,before,0,
RDT5_09Feb_17_4,RDT5,2021-02-09,09Feb,09-02-24,17:26,2,1953,,6,108,32,Silent,before,0,
RDT5_09Feb_17_4,RDT5,2021-02-09,09Feb,09-02-24,17:26,2,1954,,6,108,32,Silent,before,0,
RDT5_09Feb_17_5,RDT5,2021-02-09,09Feb,09-02-24,17:35,2,1955,,6,109,17,Roedeer,before,0,
RDT5_09Feb_17_5,RDT5,2021-02-09,09Feb,09-02-24,17:35,2,1956,,6,109,17,Roedeer,before,0,
RDT5_09Feb_17_6,RDT5,2021-02-09,09Feb,09-02-24,17:59,2,1957,,6,110,16,Novel,before,0,
RDT5_09Feb_17_6,RDT5,2021-02-09,09Feb,09-02-24,17:59,2,1958,,6,110,16,Novel,before,0,
RDT5_09Feb_18_1,RDT5,2021-02-09,09Feb,09-02-24,18:08,2,1959,,6,111,13,Bird,before,0,
RDT5_09Feb_18_1,RDT5,2021-02-09,09Feb,09-02-24,18:08,2,1960,,6,111,13,Bird,before,0,
RDT5_09Feb_18_2,RDT5,2021-02-09,09Feb,09-02-24,18:19,2,1961,,6,112,33,Silent,before,0,
RDT5_09Feb_18_2,RDT5,2021-02-09,09Feb,09-02-24,18:19,2,1962,,6,112,33,Silent,before,0,
RDT5_09Feb_18_3,RDT5,2021-02-09,09Feb,09-02-24,18:29,1,1963,,6,113,17,Novel,before,0,
RDT5_09Feb_18_4,RDT5,2021-02-09,09Feb,09-02-24,18:38,1,1964,,6,114,34,Silent,before,0,
RDT5_09Feb_18_5,RDT5,2021-02-09,09Feb,09-02-24,18:44,1,1965,,6,115,18,Roedeer,before,0,
RDT5_09Feb_19_3,RDT5,2021-02-09,09Feb,09-02-24,19:42,3,1966,,6,116,18,Human,before,0,
RDT5_09Feb_19_3,RDT5,2021-02-09,09Feb,09-02-24,19:42,3,1967,,6,116,18,Human,before,0,
RDT5_09Feb_19_3,RDT5,2021-02-09,09Feb,09-02-24,19:42,3,1968,,6,116,18,Human,before,0,
RDT5_09Feb_21_1,RDT5,2021-02-09,09Feb,09-02-24,21:27,3,1969,,6,117,19,Human,before,0,
RDT5_09Feb_21_1,RDT5,2021-02-09,09Feb,09-02-24,21:27,3,1970,,6,117,19,Human,before,0,
RDT5_09Feb_21_1,RDT5,2021-02-09,09Feb,09-02-24,21:27,3,1971,,6,117,19,Human,before,0,
RDT5_09Feb_21_2,RDT5,2021-02-09,09Feb,09-02-24,21:36,2,1972,,6,118,35,Silent,before,0,
RDT5_09Feb_21_2,RDT5,2021-02-09,09Feb,09-02-24,21:36,2,1973,,6,118,35,Silent,before,0,
RDT5_09Feb_21_3,RDT5,2021-02-09,09Feb,09-02-24,21:43,3,1974,,6,119,18,Dog,before,0,
RDT5_09Feb_21_3,RDT5,2021-02-09,09Feb,09-02-24,21:43,3,1975,,6,119,18,Dog,before,0,
RDT5_09Feb_21_3,RDT5,2021-02-09,09Feb,09-02-24,21:43,3,1976,,6,119,18,Dog,before,0,
RDT5_09Feb_21_4,RDT5,2021-02-09,09Feb,09-02-24,21:53,2,1977,,6,120,36,Silent,before,0,
RDT5_09Feb_21_4,RDT5,2021-02-09,09Feb,09-02-24,21:53,2,1978,,6,120,36,Silent,before,0,
RDT5_10Feb_0_1,RDT5,2021-02-10,10Feb,10-02-24,00:17,2,1979,,7,121,19,Roedeer,before,0,
RDT5_10Feb_0_1,RDT5,2021-02-10,10Feb,10-02-24,00:17,2,1980,,7,121,19,Roedeer,before,0,
RDT5_10Feb_0_2,RDT5,2021-02-10,10Feb,10-02-24,00:23,2,1981,,7,122,37,Silent,before,0,
RDT5_10Feb_0_2,RDT5,2021-02-10,10Feb,10-02-24,00:23,2,1982,,7,122,37,Silent,before,0,
RDT5_10Feb_0_3,RDT5,2021-02-10,10Feb,10-02-24,00:39,1,1983,,7,123,18,Novel,before,0,
RDT5_10Feb_0_4,RDT5,2021-02-10,10Feb,10-02-24,00:54,1,1984,,7,124,38,Silent,before,0,
RDT5_10Feb_1_1,RDT5,2021-02-10,10Feb,10-02-24,01:02,2,1985,,7,125,20,Human,before,0,
RDT5_10Feb_1_1,RDT5,2021-02-10,10Feb,10-02-24,01:02,2,1986,,7,125,20,Human,before,1,
RDT5_10Feb_1_2,RDT5,2021-02-10,10Feb,10-02-24,01:24,3,1987,,7,126,39,Silent,before,0,
RDT5_10Feb_1_2,RDT5,2021-02-10,10Feb,10-02-24,01:24,3,1988,,7,126,39,Silent,before,0,
RDT5_10Feb_1_2,RDT5,2021-02-10,10Feb,10-02-24,01:24,3,1989,,7,126,39,Silent,before,0,
RDT5_10Feb_1_3,RDT5,2021-02-10,10Feb,10-02-24,01:36,3,1990,,7,127,19,Dog,before,0,
RDT5_10Feb_1_3,RDT5,2021-02-10,10Feb,10-02-24,01:36,3,1991,,7,127,19,Dog,before,0,
RDT5_10Feb_1_3,RDT5,2021-02-10,10Feb,10-02-24,01:36,3,1992,,7,127,19,Dog,before,0,
RDT5_10Feb_2_1,RDT5,2021-02-10,10Feb,10-02-24,02:16,1,1993,,7,128,20,Dog,before,0,
RDT5_10Feb_2_2,RDT5,2021-02-10,10Feb,10-02-24,02:36,3,1994,,7,129,40,Silent,before,1,
RDT5_10Feb_2_2,RDT5,2021-02-10,10Feb,10-02-24,02:36,3,1995,,7,129,40,Silent,before,NA,
RDT5_10Feb_2_2,RDT5,2021-02-10,10Feb,10-02-24,02:36,3,1996,,7,129,40,Silent,before,NA,
RDT5_10Feb_2_3,RDT5,2021-02-10,10Feb,10-02-24,02:53,2,1997,,7,130,19,Novel,before,0.05,
RDT5_10Feb_2_3,RDT5,2021-02-10,10Feb,10-02-24,02:53,2,1998,,7,130,19,Novel,before,0,
RDT5_10Feb_6_1,RDT5,2021-02-10,10Feb,10-02-24,06:43,2,1999,,7,131,21,Human,before,0,
RDT5_10Feb_6_1,RDT5,2021-02-10,10Feb,10-02-24,06:43,2,2000,,7,131,21,Human,before,0,
RDT5_10Feb_7_1,RDT5,2021-02-10,10Feb,10-02-24,07:42,2,2001,,7,132,21,Dog,before,0,
RDT5_10Feb_7_1,RDT5,2021-02-10,10Feb,10-02-24,07:42,2,2002,,7,132,21,Dog,before,0,
RDT5_10Feb_7_2,RDT5,2021-02-10,10Feb,10-02-24,07:48,1,2003,,7,133,41,Silent,before,0,
RDT5_10Feb_15_1,RDT5,2021-02-10,10Feb,10-02-24,15:16,4,2004,L31,7,134,22,Dog,before,0,
RDT5_10Feb_15_1,RDT5,2021-02-10,10Feb,10-02-24,15:16,4,2005,,7,134,22,Dog,before,0.2,
RDT5_10Feb_15_1,RDT5,2021-02-10,10Feb,10-02-24,15:16,4,2006,,7,134,22,Dog,before,0,
RDT5_10Feb_15_1,RDT5,2021-02-10,10Feb,10-02-24,15:16,4,2007,,7,134,22,Dog,before,0,
RDT5_10Feb_15_2,RDT5,2021-02-10,10Feb,10-02-24,15:28,4,2008,,7,135,42,Silent,before,0.25,
RDT5_10Feb_15_2,RDT5,2021-02-10,10Feb,10-02-24,15:28,4,2009,,7,135,42,Silent,before,0,
RDT5_10Feb_15_2,RDT5,2021-02-10,10Feb,10-02-24,15:28,4,2010,,7,135,42,Silent,before,0,
RDT5_10Feb_15_2,RDT5,2021-02-10,10Feb,10-02-24,15:28,4,2011,,7,135,42,Silent,before,NA,
RDT5_10Feb_18_1,RDT5,2021-02-10,10Feb,10-02-24,18:30,3,2012,,7,136,14,Bird,before,0,
RDT5_10Feb_18_1,RDT5,2021-02-10,10Feb,10-02-24,18:30,3,2013,,7,136,14,Bird,before,NA,
RDT5_10Feb_18_1,RDT5,2021-02-10,10Feb,10-02-24,18:30,3,2014,,7,136,14,Bird,before,0,
RDT5_10Feb_21_1,RDT5,2021-02-10,10Feb,10-02-24,21:44,2,2015,,7,137,22,Human,before,1,
RDT5_10Feb_21_1,RDT5,2021-02-10,10Feb,10-02-24,21:44,2,2016,,7,137,22,Human,before,0,
RDT5_10Feb_22_1,RDT5,2021-02-10,10Feb,10-02-24,22:02,1,2017,,7,138,23,Dog,before,0,
RDT5_10Feb_22_2,RDT5,2021-02-10,10Feb,10-02-24,22:08,2,2018,,7,139,43,Silent,before,0,
RDT5_10Feb_22_2,RDT5,2021-02-10,10Feb,10-02-24,22:08,2,2019,,7,139,43,Silent,before,NA,
RDT5_10Feb_22_3,RDT5,2021-02-10,10Feb,10-02-24,22:38,3,2020,,7,140,20,Novel,before,0,
RDT5_10Feb_22_3,RDT5,2021-02-10,10Feb,10-02-24,22:38,3,2021,,7,140,20,Novel,before,0,
RDT5_10Feb_22_3,RDT5,2021-02-10,10Feb,10-02-24,22:38,3,2022,,7,140,20,Novel,before,NA,
RDT5_10Feb_22_4,RDT5,2021-02-10,10Feb,10-02-24,22:44,2,2023,,7,141,44,Silent,before,0,
RDT5_10Feb_22_4,RDT5,2021-02-10,10Feb,10-02-24,22:44,2,2024,,7,141,44,Silent,before,NA,
RDT5_10Feb_22_5,RDT5,2021-02-10,10Feb,10-02-24,22:54,1,2025,,7,142,23,Human,before,0,
RDT5_11Feb_1_1,RDT5,2021-02-11,11Feb,11-02-24,01:00,4,2026,,8,143,24,Human,before,0,
RDT5_11Feb_1_1,RDT5,2021-02-11,11Feb,11-02-24,01:00,4,2027,,8,143,24,Human,before,0,
RDT5_11Feb_1_1,RDT5,2021-02-11,11Feb,11-02-24,01:00,4,2028,,8,143,24,Human,before,0,
RDT5_11Feb_1_1,RDT5,2021-02-11,11Feb,11-02-24,01:00,4,2029,,8,143,24,Human,before,NA,
RDT5_11Feb_1_2,RDT5,2021-02-11,11Feb,11-02-24,01:07,3,2030,,8,144,45,Silent,before,0,
RDT5_11Feb_1_2,RDT5,2021-02-11,11Feb,11-02-24,01:07,3,2031,,8,144,45,Silent,before,0,
RDT5_11Feb_1_2,RDT5,2021-02-11,11Feb,11-02-24,01:07,3,2032,,8,144,45,Silent,before,0,
RDT5_11Feb_1_3,RDT5,2021-02-11,11Feb,11-02-24,01:16,1,2033,,8,145,24,Dog,before,0,
RDT5_11Feb_4_1,RDT5,2021-02-11,11Feb,11-02-24,04:04,2,2034,,8,146,20,Roedeer,before,0.1,
RDT5_11Feb_4_1,RDT5,2021-02-11,11Feb,11-02-24,04:04,2,2035,,8,146,20,Roedeer,before,0.35,
RDT5_11Feb_6_1,RDT5,2021-02-11,11Feb,11-02-24,06:05,1,2036,,8,147,25,Human,before,0,
RDT5_11Feb_7_1,RDT5,2021-02-11,11Feb,11-02-24,07:42,1,2037,,8,148,25,Dog,before,NA,
RDT5_11Feb_7_2,RDT5,2021-02-11,11Feb,11-02-24,07:50,1,2038,,8,149,46,Silent,before,0.05,
RDT5_11Feb_16_1,RDT5,2021-02-11,11Feb,11-02-24,16:34,4,2039,L31,8,150,26,Human,before,0,
RDT5_11Feb_16_1,RDT5,2021-02-11,11Feb,11-02-24,16:34,4,2040,,8,150,26,Human,before,0,
RDT5_11Feb_16_1,RDT5,2021-02-11,11Feb,11-02-24,16:34,4,2041,,8,150,26,Human,before,0,
RDT5_11Feb_16_1,RDT5,2021-02-11,11Feb,11-02-24,16:34,4,2042,,8,150,26,Human,before,0,
RDT5_11Feb_16_2,RDT5,2021-02-11,11Feb,11-02-24,16:49,4,2043,,8,151,47,Silent,before,0.25,
RDT5_11Feb_16_2,RDT5,2021-02-11,11Feb,11-02-24,16:49,4,2044,,8,151,47,Silent,before,0.25,
RDT5_11Feb_16_2,RDT5,2021-02-11,11Feb,11-02-24,16:49,4,2045,,8,151,47,Silent,before,0.4,
RDT5_11Feb_16_2,RDT5,2021-02-11,11Feb,11-02-24,16:49,4,2046,,8,151,47,Silent,before,0,
RDT5_11Feb_16_3,RDT5,2021-02-11,11Feb,11-02-24,16:55,2,2047,,8,152,21,Novel,before,0,
RDT5_11Feb_16_3,RDT5,2021-02-11,11Feb,11-02-24,16:55,2,2048,,8,152,21,Novel,before,1,
RDT5_11Feb_17_1,RDT5,2021-02-11,11Feb,11-02-24,17:03,3,2049,,8,153,26,Dog,before,NA,
RDT5_11Feb_17_1,RDT5,2021-02-11,11Feb,11-02-24,17:03,3,2050,,8,153,26,Dog,before,0,
RDT5_11Feb_17_1,RDT5,2021-02-11,11Feb,11-02-24,17:03,3,2051,,8,153,26,Dog,before,0,
RDT5_11Feb_17_2,RDT5,2021-02-11,11Feb,11-02-24,17:13,1,2052,,8,154,48,Silent,before,0,
RDT5_11Feb_19_1,RDT5,2021-02-11,11Feb,11-02-24,19:34,1,2053,,8,155,21,Roedeer,before,0.3,
RDT5_11Feb_19_2,RDT5,2021-02-11,11Feb,11-02-24,19:41,1,2054,,8,156,49,Silent,before,0.4,
RDT5_11Feb_20_1,RDT5,2021-02-11,11Feb,11-02-24,20:30,2,2055,,8,157,22,Novel,before,0.45,
RDT5_11Feb_20_1,RDT5,2021-02-11,11Feb,11-02-24,20:30,2,2056,,8,157,22,Novel,before,0,
RDT5_11Feb_20_2,RDT5,2021-02-11,11Feb,11-02-24,20:40,1,2057,,8,158,27,Dog,before,0.272727273,
RDT5_11Feb_22_1,RDT5,2021-02-11,11Feb,11-02-24,22:56,2,2058,,8,159,50,Silent,before,0.2,
RDT5_11Feb_22_1,RDT5,2021-02-11,11Feb,11-02-24,22:56,2,2059,,8,159,50,Silent,before,NA,
RDT5_11Feb_23_1,RDT5,2021-02-11,11Feb,11-02-24,23:50,2,2060,,8,160,15,Bird,before,0.647058824,
RDT5_11Feb_23_1,RDT5,2021-02-11,11Feb,11-02-24,23:50,2,2061,,8,160,15,Bird,before,0,
RDT5_11Feb_23_2,RDT5,2021-02-11,11Feb,11-02-24,23:57,3,2062,,8,161,51,Silent,before,0.636363636,
RDT5_11Feb_23_2,RDT5,2021-02-11,11Feb,11-02-24,23:57,3,2063,,8,161,51,Silent,before,0,
RDT5_11Feb_23_2,RDT5,2021-02-11,11Feb,11-02-24,23:57,3,2064,,8,161,51,Silent,before,0,
RDT5_12Feb_0_1,RDT5,2021-02-12,12Feb,12-02-24,00:05,2,2065,,9,162,22,Roedeer,before,0,
RDT5_12Feb_0_1,RDT5,2021-02-12,12Feb,12-02-24,00:05,2,2066,,9,162,22,Roedeer,before,0,
RDT5_12Feb_0_2,RDT5,2021-02-12,12Feb,12-02-24,00:12,2,2067,,9,163,52,Silent,before,0,
RDT5_12Feb_0_2,RDT5,2021-02-12,12Feb,12-02-24,00:12,2,2068,,9,163,52,Silent,before,0,
RDT5_12Feb_0_3,RDT5,2021-02-12,12Feb,12-02-24,00:58,2,2069,,9,164,23,Novel,before,1,
RDT5_12Feb_0_3,RDT5,2021-02-12,12Feb,12-02-24,00:58,2,2070,,9,164,23,Novel,before,0,
RDT5_12Feb_4_1,RDT5,2021-02-12,12Feb,12-02-24,04:00,2,2071,,9,165,23,Roedeer,before,0,
RDT5_12Feb_4_1,RDT5,2021-02-12,12Feb,12-02-24,04:00,2,2072,,9,165,23,Roedeer,before,0.2,
RDT5_12Feb_4_2,RDT5,2021-02-12,12Feb,12-02-24,04:08,3,2073,,9,166,53,Silent,before,0,
RDT5_12Feb_4_2,RDT5,2021-02-12,12Feb,12-02-24,04:08,3,2074,,9,166,53,Silent,before,1,
RDT5_12Feb_4_2,RDT5,2021-02-12,12Feb,12-02-24,04:08,3,2075,,9,166,53,Silent,before,0.3,
RDT5_12Feb_4_3,RDT5,2021-02-12,12Feb,12-02-24,04:20,2,2076,,9,167,24,Novel,before,0.8,
RDT5_12Feb_4_3,RDT5,2021-02-12,12Feb,12-02-24,04:20,2,2077,,9,167,24,Novel,before,0.95,
RDT5_12Feb_4_4,RDT5,2021-02-12,12Feb,12-02-24,04:46,1,2078,,9,168,54,Silent,before,0,
RDT5_12Feb_5_1,RDT5,2021-02-12,12Feb,12-02-24,05:08,3,2079,,9,169,25,Novel,before,0,
RDT5_12Feb_5_1,RDT5,2021-02-12,12Feb,12-02-24,05:08,3,2080,,9,169,25,Novel,before,0,
RDT5_12Feb_5_1,RDT5,2021-02-12,12Feb,12-02-24,05:08,3,2081,,9,169,25,Novel,before,0,
RDT5_12Feb_5_2,RDT5,2021-02-12,12Feb,12-02-24,05:17,2,2082,,9,170,55,Silent,before,0,
RDT5_12Feb_5_2,RDT5,2021-02-12,12Feb,12-02-24,05:17,2,2083,,9,170,55,Silent,before,0.75,
RDT5_12Feb_5_3,RDT5,2021-02-12,12Feb,12-02-24,05:37,1,2084,,9,171,28,Dog,before,0,
RDT5_12Feb_7_1,RDT5,2021-02-12,12Feb,12-02-24,07:19,1,2085,,9,172,29,Dog,before,0.75,
RDT5_12Feb_7_2,RDT5,2021-02-12,12Feb,12-02-24,07:30,1,2086,,9,173,56,Silent,before,0.4,
RDT5_12Feb_7_3,RDT5,2021-02-12,12Feb,12-02-24,07:42,1,2087,L31,9,174,24,Roedeer,before,0.65,
RDT5_12Feb_13_1,RDT5,2021-02-12,12Feb,12-02-24,13:30,2,2088,,9,175,16,Bird,before,0,
RDT5_12Feb_13_1,RDT5,2021-02-12,12Feb,12-02-24,13:30,2,2089,,9,175,16,Bird,before,NA,
RDT5_12Feb_15_1,RDT5,2021-02-12,12Feb,12-02-24,15:01,3,2090,L31,9,176,26,Novel,before,0,
RDT5_12Feb_15_1,RDT5,2021-02-12,12Feb,12-02-24,15:01,3,2091,,9,176,26,Novel,before,0,
RDT5_12Feb_15_1,RDT5,2021-02-12,12Feb,12-02-24,15:01,3,2092,,9,176,26,Novel,before,0,
RDT5_12Feb_15_2,RDT5,2021-02-12,12Feb,12-02-24,15:10,4,2093,L31,9,177,57,Silent,before,0,
RDT5_12Feb_15_2,RDT5,2021-02-12,12Feb,12-02-24,15:10,4,2094,,9,177,57,Silent,before,0,
RDT5_12Feb_15_2,RDT5,2021-02-12,12Feb,12-02-24,15:10,4,2095,,9,177,57,Silent,before,0.15,
RDT5_12Feb_15_2,RDT5,2021-02-12,12Feb,12-02-24,15:10,4,2096,,9,177,57,Silent,before,0,
