individual_ID,trial_day,day1_night0,event_number,activation_number,sound_stimuli,period,activity,proportionvis
981,20,0,NA,NA,bird,during,competitive_social_interaction,0
981,20,0,NA,NA,dog,during,competitive_social_interaction,0
981,20,1,NA,NA,silent,during,competitive_social_interaction,0
981,20,1,NA,NA,bird,during,competitive_social_interaction,0
981,20,1,NA,NA,human,during,competitive_social_interaction,0
981,20,1,NA,NA,silent,during,competitive_social_interaction,0
981,20,1,NA,NA,silent,during,competitive_social_interaction,0
981,20,1,NA,NA,novel,during,competitive_social_interaction,0
981,20,0,NA,NA,human,during,competitive_social_interaction,0
981,20,0,NA,NA,silent,during,competitive_social_interaction,NA
981,20,0,NA,NA,dog,during,competitive_social_interaction,0.153846154
981,20,0,NA,NA,roedeer,during,competitive_social_interaction,0.1
981,21,0,NA,NA,roedeer,during,competitive_social_interaction,0
981,21,0,NA,NA,silent,during,competitive_social_interaction,0
981,21,1,NA,NA,silent,during,competitive_social_interaction,0
981,21,1,NA,NA,silent,during,competitive_social_interaction,0
981,21,1,NA,NA,novel,during,competitive_social_interaction,0
981,21,0,NA,NA,dog,during,competitive_social_interaction,0
981,21,0,NA,NA,human,during,competitive_social_interaction,0
981,21,0,NA,NA,silent,during,competitive_social_interaction,0
981,21,0,NA,NA,human,during,competitive_social_interaction,0
981,22,0,NA,NA,dog,during,competitive_social_interaction,0
981,22,0,NA,NA,silent,during,competitive_social_interaction,0
981,23,0,NA,NA,dog,during,competitive_social_interaction,0
981,23,0,NA,NA,silent,during,competitive_social_interaction,0
981,23,0,NA,NA,novel,during,competitive_social_interaction,0
981,23,1,NA,NA,roedeer,during,competitive_social_interaction,0
981,23,1,NA,NA,silent,during,competitive_social_interaction,0.5
981,23,1,NA,NA,human,during,competitive_social_interaction,0
981,23,1,NA,NA,silent,during,competitive_social_interaction,0
981,23,1,NA,NA,dog,during,competitive_social_interaction,0
981,23,0,NA,NA,silent,during,competitive_social_interaction,0
981,23,0,NA,NA,human,during,competitive_social_interaction,0
981,23,0,NA,NA,bird,during,competitive_social_interaction,0
981,23,0,NA,NA,silent,during,competitive_social_interaction,0
981,23,0,NA,NA,dog,during,competitive_social_interaction,0
981,6,1,NA,NA,human,after,competitive_social_interaction,0
981,7,1,NA,NA,roedeer,after,competitive_social_interaction,0
981,9,1,NA,NA,roedeer,after,competitive_social_interaction,0
981,9,1,NA,NA,human,after,competitive_social_interaction,0
981,9,1,NA,NA,silent,after,competitive_social_interaction,0
981,9,0,NA,NA,silent,after,competitive_social_interaction,0
981,9,0,NA,NA,roedeer,after,competitive_social_interaction,0
981,9,0,NA,NA,silent,after,competitive_social_interaction,0
981,9,0,NA,NA,silent,after,competitive_social_interaction,0
981,10,0,NA,NA,dog,after,competitive_social_interaction,0
981,10,0,NA,NA,dog,after,competitive_social_interaction,0
981,10,1,NA,NA,silent,after,competitive_social_interaction,0
981,10,1,NA,NA,novel,after,competitive_social_interaction,0
981,10,1,NA,NA,silent,after,competitive_social_interaction,0
981,10,0,NA,NA,silent,after,competitive_social_interaction,0
981,10,0,NA,NA,silent,after,competitive_social_interaction,0
981,10,0,NA,NA,human,after,competitive_social_interaction,0
981,10,0,NA,NA,silent,after,competitive_social_interaction,0
981,10,0,NA,NA,novel,after,competitive_social_interaction,0
981,11,0,NA,NA,novel,after,competitive_social_interaction,0
981,11,0,NA,NA,silent,after,competitive_social_interaction,0
981,11,0,NA,NA,dog,after,competitive_social_interaction,0
981,11,1,NA,NA,novel,after,competitive_social_interaction,0
981,11,1,NA,NA,silent,after,competitive_social_interaction,0
981,11,0,NA,NA,dog,after,competitive_social_interaction,0
981,11,0,NA,NA,silent,after,competitive_social_interaction,0
981,11,0,NA,NA,bird,after,competitive_social_interaction,0
981,11,0,NA,NA,silent,after,competitive_social_interaction,0
981,12,1,NA,NA,silent,after,competitive_social_interaction,0
981,12,1,NA,NA,novel,after,competitive_social_interaction,0
981,12,1,NA,NA,silent,after,competitive_social_interaction,0
981,12,0,NA,NA,dog,after,competitive_social_interaction,0
981,12,0,NA,NA,silent,after,competitive_social_interaction,0
981,12,0,NA,NA,human,after,competitive_social_interaction,0
981,13,0,NA,NA,silent,after,competitive_social_interaction,0
981,13,0,NA,NA,bird,after,competitive_social_interaction,0
981,13,0,NA,NA,silent,after,competitive_social_interaction,0
981,13,1,NA,NA,silent,after,competitive_social_interaction,0
981,13,1,NA,NA,novel,after,competitive_social_interaction,0
981,13,1,NA,NA,silent,after,competitive_social_interaction,0
981,13,0,NA,NA,dog,after,competitive_social_interaction,0
981,14,1,NA,NA,human,after,competitive_social_interaction,0
981,14,0,NA,NA,bird,after,competitive_social_interaction,0
981,14,0,NA,NA,silent,after,competitive_social_interaction,0
981,14,0,NA,NA,silent,after,competitive_social_interaction,0
981,15,0,NA,NA,silent,after,competitive_social_interaction,0.2
981,15,0,NA,NA,silent,after,competitive_social_interaction,0
981,15,0,NA,NA,human,after,competitive_social_interaction,0
981,15,1,NA,NA,roedeer,after,competitive_social_interaction,0
981,15,0,NA,NA,silent,after,competitive_social_interaction,0
981,16,1,NA,NA,bird,after,competitive_social_interaction,0
981,16,1,NA,NA,human,after,competitive_social_interaction,0
981,17,0,NA,NA,novel,after,competitive_social_interaction,0
981,18,1,NA,NA,bird,after,competitive_social_interaction,NA
981,18,1,NA,NA,silent,after,competitive_social_interaction,0
981,18,0,NA,NA,roedeer,after,competitive_social_interaction,0.1
981,18,0,NA,NA,silent,after,competitive_social_interaction,0
981,19,1,NA,NA,novel,after,competitive_social_interaction,0
981,19,1,NA,NA,roedeer,after,competitive_social_interaction,0
981,19,1,NA,NA,silent,after,competitive_social_interaction,0
981,19,0,NA,NA,human,after,competitive_social_interaction,0
981,19,0,NA,NA,bird,after,competitive_social_interaction,0
981,20,0,NA,NA,bird,after,competitive_social_interaction,0.1
981,20,0,NA,NA,dog,after,competitive_social_interaction,0
981,20,1,NA,NA,silent,after,competitive_social_interaction,NA
981,20,1,NA,NA,bird,after,competitive_social_interaction,0
981,20,1,NA,NA,human,after,competitive_social_interaction,0
981,20,1,NA,NA,silent,after,competitive_social_interaction,NA
981,20,1,NA,NA,silent,after,competitive_social_interaction,0
981,20,1,NA,NA,novel,after,competitive_social_interaction,0
981,20,0,NA,NA,human,after,competitive_social_interaction,0
981,20,0,NA,NA,silent,after,competitive_social_interaction,NA
981,20,0,NA,NA,dog,after,competitive_social_interaction,0.4
981,20,0,NA,NA,roedeer,after,competitive_social_interaction,0
981,21,0,NA,NA,roedeer,after,competitive_social_interaction,0
981,21,0,NA,NA,silent,after,competitive_social_interaction,0
981,21,1,NA,NA,silent,after,competitive_social_interaction,0
981,21,1,NA,NA,silent,after,competitive_social_interaction,0
981,21,1,NA,NA,novel,after,competitive_social_interaction,0
981,21,0,NA,NA,dog,after,competitive_social_interaction,0
981,21,0,NA,NA,human,after,competitive_social_interaction,0
981,21,0,NA,NA,silent,after,competitive_social_interaction,0
981,21,0,NA,NA,human,after,competitive_social_interaction,0
981,22,0,NA,NA,dog,after,competitive_social_interaction,0
981,22,0,NA,NA,silent,after,competitive_social_interaction,0
981,23,0,NA,NA,dog,after,competitive_social_interaction,0
981,23,0,NA,NA,silent,after,competitive_social_interaction,0
981,23,0,NA,NA,novel,after,competitive_social_interaction,0
981,23,1,NA,NA,roedeer,after,competitive_social_interaction,0
981,23,1,NA,NA,silent,after,competitive_social_interaction,0.1
981,23,1,NA,NA,human,after,competitive_social_interaction,0
981,23,1,NA,NA,silent,after,competitive_social_interaction,0
981,23,1,NA,NA,dog,after,competitive_social_interaction,0
981,23,0,NA,NA,silent,after,competitive_social_interaction,0
981,23,0,NA,NA,human,after,competitive_social_interaction,0.133333333
981,23,0,NA,NA,bird,after,competitive_social_interaction,0
981,23,0,NA,NA,silent,after,competitive_social_interaction,0
981,23,0,NA,NA,dog,after,competitive_social_interaction,0
L31,1,0,1,1,human,before,vigilant,0
L31,2,1,2,1,silent,before,vigilant,0
L31,2,1,3,2,human,before,vigilant,0
L31,3,1,4,1,bird,before,vigilant,0
L31,3,0,5,2,silent,before,vigilant,0
L31,3,0,6,1,novel,before,vigilant,0
L31,4,1,7,1,roedeer,before,vigilant,0
L31,4,1,8,3,silent,before,vigilant,0
L31,4,1,9,2,roedeer,before,vigilant,0
L31,4,0,10,3,human,before,vigilant,0
L31,7,1,11,1,dog,before,vigilant,0
L31,8,0,12,4,human,before,vigilant,0
L31,9,1,13,3,roedeer,before,vigilant,0.65
L31,9,1,14,2,novel,before,vigilant,0
L31,9,1,15,4,silent,before,vigilant,0
L31,10,1,16,2,bird,before,vigilant,0.05
L31,10,1,17,5,silent,before,vigilant,0
L31,10,1,18,3,novel,before,vigilant,0
L31,10,1,19,6,silent,before,vigilant,0
L31,10,1,20,7,silent,before,vigilant,0.25
L31,11,1,21,5,human,before,vigilant,0.55
L31,11,1,22,8,silent,before,vigilant,0.35
L31,11,1,23,9,silent,before,vigilant,0.7
L31,11,1,24,10,silent,before,vigilant,0.4
L31,12,0,25,11,silent,before,vigilant,0
L31,12,0,26,12,silent,before,vigilant,0
L31,13,0,27,6,human,before,vigilant,0
L31,13,0,28,2,dog,before,vigilant,0
L31,13,0,29,13,silent,before,vigilant,0
L31,13,0,30,4,roedeer,before,vigilant,0
L31,13,1,31,3,dog,before,vigilant,0
L31,13,1,32,14,silent,before,vigilant,0
L31,13,0,33,15,silent,before,vigilant,0
L31,13,0,34,3,bird,before,vigilant,0
L31,14,1,35,4,dog,before,vigilant,0
L31,14,0,36,5,dog,before,vigilant,0
L31,15,0,37,7,human,before,vigilant,0
L31,15,0,38,16,silent,before,vigilant,0
L31,15,1,39,4,bird,before,vigilant,0
L31,15,0,40,17,silent,before,vigilant,0
L31,15,0,41,4,novel,before,vigilant,0
L31,16,1,42,8,human,before,vigilant,0
L31,16,0,43,18,silent,before,vigilant,0
L31,17,1,44,5,roedeer,before,vigilant,0
L31,17,1,45,19,silent,before,vigilant,0
L31,18,0,46,5,bird,before,vigilant,0
L31,18,0,47,20,silent,before,vigilant,0
L31,19,0,48,6,roedeer,before,vigilant,0
L31,20,1,49,21,silent,before,vigilant,0
L31,20,1,50,9,human,before,vigilant,0
L31,20,0,51,22,silent,before,vigilant,0
L31,20,0,52,23,silent,before,vigilant,0
L31,24,0,53,24,silent,before,vigilant,0
L31,24,0,54,5,novel,before,vigilant,0
L31,24,0,55,25,silent,before,vigilant,0
L31,24,0,56,10,human,before,vigilant,0
L31,25,0,57,6,novel,before,vigilant,0
L31,26,0,58,26,silent,before,vigilant,0
L31,27,0,59,7,novel,before,vigilant,0
L31,27,0,60,27,silent,before,vigilant,0
L31,27,0,61,6,bird,before,vigilant,0
L31,27,0,62,28,silent,before,vigilant,0
L31,27,0,63,7,roedeer,before,vigilant,0
L31,27,1,64,29,silent,before,vigilant,0
L31,27,0,65,8,novel,before,vigilant,0
L31,1,0,1,1,human,during,vigilant,0.25
L31,2,1,2,1,silent,during,vigilant,0
L31,2,1,3,2,human,during,vigilant,0
L31,3,1,4,1,bird,during,vigilant,0.166666667
L31,3,0,5,2,silent,during,vigilant,0
L31,3,0,6,1,novel,during,vigilant,0
L31,4,1,7,1,roedeer,during,vigilant,0.375
L31,4,1,8,3,silent,during,vigilant,0
L31,4,1,9,2,roedeer,during,vigilant,0
L31,4,0,10,3,human,during,vigilant,0.6875
L31,7,1,11,1,dog,during,vigilant,0
L31,8,0,12,4,human,during,vigilant,0.4
L31,9,1,13,3,roedeer,during,vigilant,0.55
L31,9,1,14,2,novel,during,vigilant,0
L31,9,1,15,4,silent,during,vigilant,0.1
L31,10,1,16,2,bird,during,vigilant,0.15
L31,10,1,17,5,silent,during,vigilant,0
L31,10,1,18,3,novel,during,vigilant,0.3
L31,10,1,19,6,silent,during,vigilant,0.25
L31,10,1,20,7,silent,during,vigilant,0
L31,11,1,21,5,human,during,vigilant,0.25
L31,11,1,22,8,silent,during,vigilant,0
L31,11,1,23,9,silent,during,vigilant,1
L31,11,1,24,10,silent,during,vigilant,0.1
L31,12,0,25,11,silent,during,vigilant,0
L31,12,0,26,12,silent,during,vigilant,0
L31,13,0,27,6,human,during,vigilant,0
L31,13,0,28,2,dog,during,vigilant,0
L31,13,0,29,13,silent,during,vigilant,0
L31,13,0,30,4,roedeer,during,vigilant,0.15
L31,13,1,31,3,dog,during,vigilant,0.428571429
L31,13,1,32,14,silent,during,vigilant,0
L31,13,0,33,15,silent,during,vigilant,0
L31,13,0,34,3,bird,during,vigilant,0
L31,14,1,35,4,dog,during,vigilant,0
L31,14,0,36,5,dog,during,vigilant,0
L31,15,0,37,7,human,during,vigilant,0.15
L31,15,0,38,16,silent,during,vigilant,0
L31,15,1,39,4,bird,during,vigilant,0
L31,15,0,40,17,silent,during,vigilant,0
L31,15,0,41,4,novel,during,vigilant,0.6
L31,16,1,42,8,human,during,vigilant,0.5
L31,16,0,43,18,silent,during,vigilant,0
L31,17,1,44,5,roedeer,during,vigilant,0
L31,17,1,45,19,silent,during,vigilant,0
L31,18,0,46,5,bird,during,vigilant,0
L31,18,0,47,20,silent,during,vigilant,0
L31,19,0,48,6,roedeer,during,vigilant,0
L31,20,1,49,21,silent,during,vigilant,0
L31,20,1,50,9,human,during,vigilant,0
L31,20,0,51,22,silent,during,vigilant,0
L31,20,0,52,23,silent,during,vigilant,0
L31,24,0,53,24,silent,during,vigilant,0
L31,24,0,54,5,novel,during,vigilant,0.5
L31,24,0,55,25,silent,during,vigilant,0.65
L31,24,0,56,10,human,during,vigilant,0.4
L31,25,0,57,6,novel,during,vigilant,0
L31,26,0,58,26,silent,during,vigilant,0
L31,27,0,59,7,novel,during,vigilant,0
L31,27,0,60,27,silent,during,vigilant,0
L31,27,0,61,6,bird,during,vigilant,0.05
L31,27,0,62,28,silent,during,vigilant,0
L31,27,0,63,7,roedeer,during,vigilant,0
L31,27,1,64,29,silent,during,vigilant,0
L31,27,0,65,8,novel,during,vigilant,0
L31,1,0,1,1,human,after,vigilant,NA
L31,2,1,2,1,silent,after,vigilant,0
L31,2,1,3,2,human,after,vigilant,NA
L31,3,1,4,1,bird,after,vigilant,NA
L31,3,0,5,2,silent,after,vigilant,0
L31,3,0,6,1,novel,after,vigilant,NA
L31,4,1,7,1,roedeer,after,vigilant,NA
L31,4,1,8,3,silent,after,vigilant,0
L31,4,1,9,2,roedeer,after,vigilant,NA
L31,4,0,10,3,human,after,vigilant,0
L31,7,1,11,1,dog,after,vigilant,0
L31,8,0,12,4,human,after,vigilant,NA
L31,9,1,13,3,roedeer,after,vigilant,0.2
L31,9,1,14,2,novel,after,vigilant,0
L31,9,1,15,4,silent,after,vigilant,0.2
L31,10,1,16,2,bird,after,vigilant,0
L31,10,1,17,5,silent,after,vigilant,0
L31,10,1,18,3,novel,after,vigilant,0
L31,10,1,19,6,silent,after,vigilant,0
L31,10,1,20,7,silent,after,vigilant,0
L31,11,1,21,5,human,after,vigilant,0
L31,11,1,22,8,silent,after,vigilant,NA
L31,11,1,23,9,silent,after,vigilant,0.785714286
L31,11,1,24,10,silent,after,vigilant,0
L31,12,0,25,11,silent,after,vigilant,0
L31,12,0,26,12,silent,after,vigilant,0
L31,13,0,27,6,human,after,vigilant,0
L31,13,0,28,2,dog,after,vigilant,0
L31,13,0,29,13,silent,after,vigilant,0
L31,13,0,30,4,roedeer,after,vigilant,0
L31,13,1,31,3,dog,after,vigilant,NA
L31,13,1,32,14,silent,after,vigilant,0
L31,13,0,33,15,silent,after,vigilant,0
L31,13,0,34,3,bird,after,vigilant,0
L31,14,1,35,4,dog,after,vigilant,NA
L31,14,0,36,5,dog,after,vigilant,0
L31,15,0,37,7,human,after,vigilant,0
L31,15,0,38,16,silent,after,vigilant,0
L31,15,1,39,4,bird,after,vigilant,0
L31,15,0,40,17,silent,after,vigilant,0
L31,15,0,41,4,novel,after,vigilant,0
L31,16,1,42,8,human,after,vigilant,0
L31,16,0,43,18,silent,after,vigilant,0
L31,17,1,44,5,roedeer,after,vigilant,0
L31,17,1,45,19,silent,after,vigilant,0
L31,18,0,46,5,bird,after,vigilant,0
L31,18,0,47,20,silent,after,vigilant,NA
L31,19,0,48,6,roedeer,after,vigilant,0
L31,20,1,49,21,silent,after,vigilant,0
L31,20,1,50,9,human,after,vigilant,NA
L31,20,0,51,22,silent,after,vigilant,0
L31,20,0,52,23,silent,after,vigilant,0
L31,24,0,53,24,silent,after,vigilant,0
L31,24,0,54,5,novel,after,vigilant,0
L31,24,0,55,25,silent,after,vigilant,0.8
L31,24,0,56,10,human,after,vigilant,0
L31,25,0,57,6,novel,after,vigilant,0
L31,26,0,58,26,silent,after,vigilant,0
L31,27,0,59,7,novel,after,vigilant,0.1
L31,27,0,60,27,silent,after,vigilant,0
L31,27,0,61,6,bird,after,vigilant,0.1
L31,27,0,62,28,silent,after,vigilant,0
L31,27,0,63,7,roedeer,after,vigilant,0
L31,27,1,64,29,silent,after,vigilant,0
L31,27,0,65,8,novel,after,vigilant,0
L31,1,0,NA,NA,human,before,feeding+ruminating,1
L31,2,1,NA,NA,silent,before,feeding+ruminating,1
L31,2,1,NA,NA,human,before,feeding+ruminating,0.25
L31,3,1,NA,NA,bird,before,feeding+ruminating,0
L31,3,0,NA,NA,silent,before,feeding+ruminating,0.4
L31,3,0,NA,NA,novel,before,feeding+ruminating,0.2
L31,4,1,NA,NA,roedeer,before,feeding+ruminating,0.75
L31,4,1,NA,NA,silent,before,feeding+ruminating,1
L31,4,1,NA,NA,roedeer,before,feeding+ruminating,0.05
L31,4,0,NA,NA,human,before,feeding+ruminating,1
L31,7,1,NA,NA,dog,before,feeding+ruminating,0.6
L31,8,0,NA,NA,human,before,feeding+ruminating,1
L31,9,1,NA,NA,roedeer,before,feeding+ruminating,0.2
L31,9,1,NA,NA,novel,before,feeding+ruminating,1
L31,9,1,NA,NA,silent,before,feeding+ruminating,1
L31,10,1,NA,NA,bird,before,feeding+ruminating,0.65
L31,10,1,NA,NA,silent,before,feeding+ruminating,1
L31,10,1,NA,NA,novel,before,feeding+ruminating,0.75
L31,10,1,NA,NA,silent,before,feeding+ruminating,1
L31,10,1,NA,NA,silent,before,feeding+ruminating,0.75
L31,11,1,NA,NA,human,before,feeding+ruminating,0.05
L31,11,1,NA,NA,silent,before,feeding+ruminating,0.65
L31,11,1,NA,NA,silent,before,feeding+ruminating,0
L31,11,1,NA,NA,silent,before,feeding+ruminating,0
L31,12,0,NA,NA,silent,before,feeding+ruminating,1
L31,12,0,NA,NA,silent,before,feeding+ruminating,0.9
L31,13,0,NA,NA,human,before,feeding+ruminating,1
L31,13,0,NA,NA,dog,before,feeding+ruminating,0.85
L31,13,0,NA,NA,silent,before,feeding+ruminating,0.85
L31,13,0,NA,NA,roedeer,before,feeding+ruminating,1
L31,13,1,NA,NA,dog,before,feeding+ruminating,0.55
L31,13,1,NA,NA,silent,before,feeding+ruminating,0.894736842
L31,13,0,NA,NA,silent,before,feeding+ruminating,0.8
L31,13,0,NA,NA,bird,before,feeding+ruminating,1
L31,14,1,NA,NA,dog,before,feeding+ruminating,0.1
L31,14,0,NA,NA,dog,before,feeding+ruminating,1
L31,15,0,NA,NA,human,before,feeding+ruminating,1
L31,15,0,NA,NA,silent,before,feeding+ruminating,0
L31,15,1,NA,NA,bird,before,feeding+ruminating,0.7
L31,15,0,NA,NA,silent,before,feeding+ruminating,0.9
L31,15,0,NA,NA,novel,before,feeding+ruminating,0.35
L31,16,1,NA,NA,human,before,feeding+ruminating,0.1
L31,16,0,NA,NA,silent,before,feeding+ruminating,0.7
L31,17,1,NA,NA,roedeer,before,feeding+ruminating,1
L31,17,1,NA,NA,silent,before,feeding+ruminating,1
L31,18,0,NA,NA,bird,before,feeding+ruminating,0.428571429
L31,18,0,NA,NA,silent,before,feeding+ruminating,0.4
L31,19,0,NA,NA,roedeer,before,feeding+ruminating,0.85
L31,20,1,NA,NA,silent,before,feeding+ruminating,0.733333333
L31,20,1,NA,NA,human,before,feeding+ruminating,1
L31,20,0,NA,NA,silent,before,feeding+ruminating,0.5
L31,20,0,NA,NA,silent,before,feeding+ruminating,0.1
L31,24,0,NA,NA,silent,before,feeding+ruminating,1
L31,24,0,NA,NA,novel,before,feeding+ruminating,0.9
L31,24,0,NA,NA,silent,before,feeding+ruminating,1
L31,24,0,NA,NA,human,before,feeding+ruminating,1
L31,25,0,NA,NA,novel,before,feeding+ruminating,0.2
L31,26,0,NA,NA,silent,before,feeding+ruminating,1
